identifiers: ID,identifiers: URI (JONAS),identifiers: URI (Mirabile),identifiers: URI (Pinakes),identifiers: URI (VIAF),identifiers: other ref(s),identifiers: other URI(s),title: uniform,title: variant,title: ms,title: normalised,author: name,author: ID,author: affiliation,translator: name,translator: ID,translator: affiliation,language: text lang(s),language: main,language: other,incipit: incipit,subjects: list,subjects: URI(s),subjects: theology,subjects: documents,subjects: bible,subjects: literature,subjects: science,subjects: liturgy,subjects: history,subjects: law,subjects: philosophy,subjects: hagiography,subjects: medicine,subjects: christian literature,subjects: sermons,subjects: classical literature,subjects: monasticism and religious orders,subjects: grammar,subjects: clergy,subjects: rhetoric,subjects: geography,subjects: natural history,subjects: politics and government,subjects: music,subjects: indexes,subjects: conduct,subjects: heraldry,subjects: magic,subjects: bibliography,subjects: recreation,bibliography: repertory/ies,bibliography: repertory URI(s),bibliography: edition(s),bibliography: edition URI(s),bibliography: other bibl(s),bibliography: note(s)
work_13594,,,,,,,Breviary-Missal [Latin],,,,,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13595,,,,,,,"Offices of the fraternity of S. Maria della Fratta, Verona [Latin and Italian]",,"Offices of the fraternity of S. Maria della Fratta, Verona",offices of fraternity of s maria della fratta verona [Latin and Italian],,,,,,,,la,it,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13596,,,,,,,"Offices of the Holy Trinity, the Holy Ghost, the Passion [Latin]",,"Offices of the Holy Trinity, the Holy Ghost, the Passion",offices of holy trinity holy ghost passion [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13597,,,,,,,Offices of the Virgin Mary and Trinity [Latin],,Offices of the Virgin Mary and Trinity,offices of virgin mary and trinity [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13598,,,,,,,"Offices, prayers, hymns and devotions for private use [Middle English and Latin]",,"Offices, prayers, hymns and devotions for private use",offices prayers hymns and devotions for private use [Middle English and Latin],,,,,,,,enm,la,,"liturgy, christian literature",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13599,,,,,,,Official correspondence [Greek],,Official correspondence.,official correspondence [Greek],,,,,,,,grc,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13600,,,,,,,Official order [Greek],,Official order.,official order [Greek],,,,,,,,grc,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13601,,,,,,,"Official order of 26th Nov., 1657 [Middle French]",,"Official order of 26th Nov., 1657",official order of 26th nov 1657 [Middle French],,,,,,,,frm,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13602,,,,,,,Official's daybook (?) [Greek],,Official's daybook (?),officials daybook (?) [Greek],,,,,,,,grc,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13603,,,,,,,"Officium de beato Richardo (Rolle) de Hampole, et Miracula ejus [Latin]",,"Officium de beato Richardo (Rolle) de Hampole, et Miracula ejus",officium de beato richardo (rolle) de hampole et miracula ejus [Latin],,,,,,,,la,,,"liturgy, hagiography",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85058266.html,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13604,,,,,,,Officium genuflexionis [Greek],,Officium genuflexionis.,officium genuflexionis [Greek],,,,,,,,grc,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13605,,,,,,,'Old' natura brevium [Latin],,'Old' natura brevium.,old natura brevium [Latin],,,,,,,,la,,,law,https://id.loc.gov/authorities/subjects/sh85075119.html,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13606,,,,,,,"Bible, Old Testament (from Proverbs onwards), New Testament [Latin]",,Old Testament (from Proverbs onwards); New Testament.,old testament (from proverbs onwards); new testament [Latin],,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13607,,,,,,,"Bible, Old Testament (Genesis - Malachi) [Latin]",,Old Testament (Genesis - Malachi),old testament (genesis - malachi) [Latin],,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13608,,,,,,,"Bible, Old Testament (Joshua-Kings) [Spanish]",,Old Testament (Joshua-Kings),,,,,,,,,es,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13609,,,,,,,"Bible, Old Testament (later Wycliffite version) [Middle English]",,Old Testament (later Wycliffite version),old testament [Middle English],,,,,,,,enm,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13610,,,,,,,"Bible, Old Testament [Greek]",,Old Testament,old testament [Greek],,,,,,,,grc,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13611,,,,,,,"Bible, Old Testament [Latin]",,Old Testament; Old Testament.,old testament [Latin],,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13612,,,,,,,"Bible, Old Testament books, glossed: Joshua, Tobit, Ruth, Judith, Esther [Middle Dutch]",,"Old Testament books, glossed: Joshua, Tobit, Ruth, Judith, Esther",old testament books glossed: joshua tobit ruth judith esther [Middle Dutch],,,,,,,,dum,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13613,,,,,,,"Bible, Old Testament, Genesis to Psalms [Latin]",,Old Testament from Genesis to Psalms,old testament from genesis to psalms [Latin],,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13614,,,,,,,Old Testament history [Italian],,Old Testament history,old testament history [Italian],,,,,,,,it,,,"history, bible",https://id.loc.gov/authorities/subjects/sh85061212.html https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13615,,,,,,,Old Testament history [Latin],,Old Testament history,old testament history [Latin],,,,,,,,la,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13616,,,,,,,Old Testament Lectionary [Greek],,Old Testament Lectionary; Old Testament lectionary,old testament lectionary [Greek],,,,,,,,grc,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13618,,,,,,,"Bible, Old Testament, metrical paraphrase [Middle English]",,"Old Testament, metrical paraphrase",old testament metrical paraphrase [Middle English],,,,,,,,enm,,,"bible, literature",https://id.loc.gov/authorities/subjects/sh85013576.html https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13619,,,,,,,"Bible, Old Testament Prophets, with commentaries [Greek]",,"Old Testament Prophets, with commentaries",old testament prophets with commentaries [Greek],,,,,,,,grc,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13620,,,,,,,"Bible, Old Testament, Proverbs to Maccabees, [Latin]",,,,,,,,,,,la,goh,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13622,,,,,,,"Bible, Old Testament, without Psalms [Latin]",,"Old Testament, without Psalms",old testament without psalms [Latin],,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13623,,,,,,,On the abdication of Richard II [Middle English],,On the abdication of Richard II,on abdication of richard ii [Middle English],,,,,,,,enm,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13624,,,,,,,Oneirocriticon [Greek],,Oneirocriticon,oneirocriticon [Greek],,,,,,,,grc,,,"science, history",https://id.loc.gov/authorities/subjects/sh85118553.html https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13625,,,,,,,Operetta de duo epistole de lo Eterno Padre [Italian],,Operetta de duo epistole de lo Eterno Padre,operetta de duo epistole de lo eterno padre [Italian],,,,,,,,it,,,christian literature,https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13626,,,,,,,Opinions of a Spanish lawyer on the legality of the divorce of Henry VIII and Catherine of Aragon [Latin],,Opinions of a Spanish lawyer on the legality of the divorce of Henry VIII and Catherine of Aragon,opinions of a Spanish lawyer on legality of divorce of henry viii and catherine of aragon [Latin],,,,,,,,la,,,law,https://id.loc.gov/authorities/subjects/sh85075119.html,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13627,,,,,,,Oraculum Cyrilli [Latin],,Oraculum Cyrilli,oraculum cyrilli [Latin],,,,,,,,la,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13628,,,,,,,Oratio consolatoria [modern Greek],,Oratio consolatoria.,oratio consolatoria [modern Greek],,,,,,,,el,,,rhetoric,https://id.loc.gov/authorities/subjects/sh85113628.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,
